65.5     0.707     0.073     0.144     65.5     0.769     0.120     0.198     6.0     –
66.0     0.715     0.073     0.141     66.0     0.772     0.118     0.194     5.5     –
66.5     0.721     0.072     0.137     66.5     0.776     0.117     0.190     4.7     –
67.0     0.727     0.072     0.135     67.0     0.779     0.115     0.186     4.9     –
67.5     0.729     0.070     0.130     67.5     0.782     0.114     0.183     5.6     –
68.0     0.736     0.069     0.126     68.0     0.785     0.113     0.179     5.3     –
68.5     0.740     0.071     0.129     68.5     0.787     0.111     0.176     4.3     –
69.0     0.741     0.071     0.128     69.0     0.790     0.110     0.173     4.1     –
69.5     0.742     0.068     0.123     69.5     0.793     0.108     0.169     4.9     –
70.0     0.746     0.064     0.115     70.0     0.795     0.107     0.166     5.0     –
70.5     0.751     0.062     0.110     70.5     0.798     0.106     0.164     4.1     –
