#                DFT          |                 REELS
#E(eV)   eps1    eps2     ELF    E(eV)    eps1    eps2    ELF   w_b(meV-1) w_s(a.u.))
#
57.5     0.557     0.296     0.745     57.5     0.763     0.318     0.465     8.4     –
58.0     0.548     0.290     0.753     58.0     0.764     0.315     0.461     8.0     –
58.5     0.540     0.262     0.727     58.5     0.765     0.312     0.458     7.9     –
59.0     0.556     0.238     0.649     59.0     0.765     0.310     0.454     8.2     –
59.5     0.576     0.228     0.595     59.5     0.766     0.307     0.451     8.5     –
60.0     0.575     0.229     0.598     60.0     0.766     0.304     0.448     8.6     –
60.5     0.576     0.211     0.561     60.5     0.766     0.301     0.444     8.2     –
61.0     0.589     0.196     0.508     61.0     0.766     0.298     0.441     7.7     –
61.5     0.599     0.187     0.474     61.5     0.766     0.295     0.437     7.8     –
62.0     0.613     0.177     0.435     62.0     0.766     0.292     0.434     8.2     –
62.5     0.622     0.177     0.423     62.5     0.767     0.289     0.431     8.3     –
63.0     0.624     0.165     0.397     63.0     0.767     0.286     0.427     7.9     –
63.5     0.636     0.155     0.361     63.5     0.767     0.282     0.423     7.4     –
64.0     0.652     0.148     0.331     64.0     0.767     0.279     0.420     7.6     –
64.5     0.670     0.151     0.320     64.5     0.767     0.276     0.416     8.0     –
65.0     0.674     0.154     0.323     65.0     0.767     0.273     0.412     7.7     –
65.5     0.682     0.157     0.320     65.5     0.767     0.269     0.408     7.2     –
66.0     0.686     0.158     0.318     66.0     0.767     0.266     0.404     7.5     –
66.5     0.695     0.159     0.313     66.5     0.767     0.262     0.399     7.6     –
67.0     0.705     0.180     0.341     67.0     0.767     0.259     0.395     7.1     –
67.5     0.681     0.180     0.363     67.5     0.767     0.255     0.391     7.1     –
68.0     0.674     0.165     0.343     68.0     0.767     0.252     0.386     7.4     –
68.5     0.676     0.152     0.317     68.5     0.767     0.248     0.382     7.2     –
69.0     0.692     0.136     0.274     69.0     0.767     0.244     0.377     6.5     –
69.5     0.717     0.148     0.275     69.5     0.768     0.241     0.372     6.3     –
70.0     0.690     0.186     0.365     70.0     0.768     0.237     0.367     6.8     –
70.5     0.667     0.158     0.337     70.5     0.768     0.234     0.362     6.9     –
